区域号	区域类型	X坐标	Y坐标	Z坐标	线段类型	圆心X	圆心Y	圆心Z	节点	节点X坐标	节点Y坐标	节点Z坐标	楼层
0	0	8492.3	10484	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B403	1	8492.3	9484	0	1	0	0	0	B403D1	8492.3	8524	0	4
0	0	8492.3	9534	0	1	0	0	0	B403D2	8492.3	9434	0	4
0	0	9092.3	9534	0	1	0	0	0	0	0	0	0	0
0	0	9092.3	8420.6	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	8420.6	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	8474	0	3	0	0	0	0	0	0	0	0
0	0	8492.3	8574	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	9384	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B405	1	8492.3	8364	0	1	0	0	0	B405D1	8492.3	7404	0	4
0	0	8492.3	8420.6	0	1	0	0	0	B405D2	8492.3	8314	0	4
0	0	9092.3	8420.6	0	1	0	0	0	0	0	0	0	0
0	0	9092.3	7104.9	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	7104.9	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	7354	0	3	0	0	0	0	0	0	0	0
0	0	8492.3	7454	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	8264	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E1	1	7655.3	4444	0	1	0	0	0	0	0	0	0	0
0	0	7655.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	9093.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	9093.3	4444	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B407	1	8255.3	6814	0	1	0	0	0	B407D1	8255.3	6864	0	4
0	0	8255.3	6734	0	1	0	0	0	B407D2	8255.3	7764	0	4
0	0	7655.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	7655.3	7864	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	7864	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	7814	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	7714	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	6914	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B406	1	8255.3	7914	0	1	0	0	0	B406D1	8255.3	7964	0	4
0	0	8255.3	7864	0	1	0	0	0	B406D2	8255.3	8874	0	4
0	0	7655.3	7864	0	1	0	0	0	0	0	0	0	0
0	0	7655.3	8974	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	8974	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	8924	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	8824	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	8014	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B404	1	8255.3	9024	0	1	0	0	0	B404D1	8255.3	9074	0	4
0	0	8255.3	8974	0	1	0	0	0	B404D2	8255.3	9984	0	4
0	0	7655.3	8974	0	1	0	0	0	0	0	0	0	0
0	0	7655.3	10084	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	10084	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	10034	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	9934	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	9124	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B402	1	8255.3	10134	0	1	0	0	0	B402D1	8255.3	10184	0	4
0	0	8255.3	10084	0	1	0	0	0	B402D2	8255.3	11084	0	4
0	0	7655.3	10084	0	1	0	0	0	0	0	0	0	0
0	0	7655.3	11214	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	11214	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	11134	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	11034	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	10234	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C5	2	8492.3	7104.9	0	1	0	0	0	B4P07	9162.3	6459	0	4
0	0	9092.3	7104.9	0	1	0	0	0	B4P06	8492.3	6459	0	4
0	0	9093.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E14	1	8492.3	6539	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	7104.9	0	1	0	0	0	0	0	0	0	0
0	0	9092.3	7104.9	0	1	0	0	0	0	0	0	0	0
0	0	9092.3	6684	0	1	0	0	0	0	0	0	0	0
0	0	9162.3	6684	0	1	0	0	0	0	0	0	0	0
0	0	9162.3	6649	0	3	0	0	0	0	0	0	0	0
0	0	9162.3	6269	0	1	0	0	0	0	0	0	0	0
0	0	9162.3	6234	0	1	0	0	0	0	0	0	0	0
0	0	9093.3	6234	0	1	0	0	0	0	0	0	0	0
0	0	9093.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	6379	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C6	2	9162.3	6269	0	3	0	0	0	B4P07	9162.3	6459	0	4
0	0	9162.3	6649	0	2	7395.1	16683.3	0	A5P09	12338.3	7495	0	4
0	0	12232.6	7721.6	0	1	0	0	0	0	0	0	0	0
0	0	12393.2	7377.1	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E15	1	9162.3	6269	0	3	0	0	0	0	0	0	0	0
0	0	9162.3	6649	0	2	7395.1	16683.3	0	0	0	0	0	0
0	0	12232.6	7721.6	0	1	0	0	0	0	0	0	0	0
0	0	12304.5	7567.5	0	3	0	0	0	0	0	0	0	0
0	0	12372.1	7422.5	0	1	0	0	0	0	0	0	0	0
0	0	12393.2	7377.1	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E2	1	9162.3	6269	0	2	8312.1	14012.1	0	0	0	0	0	0
0	0	12393.2	7377.1	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C1	2	8255.3	6734	0	1	0	0	0	B4P03	8373.8	11214	0	4
0	0	8255.3	11214	0	1	0	0	0	B402D1	8255.3	10184	0	4
0	0	8492.3	11214	0	1	0	0	0	B402D2	8255.3	11084	0	4
0	0	8492.3	6734	0	1	0	0	0	B401D1	8492.3	9634	0	4
0	0	0	0	0	0	0	0	0	B401D2	8492.3	10534	0	4
0	0	0	0	0	0	0	0	0	B404D1	8255.3	9074	0	4
0	0	0	0	0	0	0	0	0	B404D2	8255.3	9984	0	4
0	0	0	0	0	0	0	0	0	B403D1	8492.3	8524	0	4
0	0	0	0	0	0	0	0	0	B403D2	8492.3	9434	0	4
0	0	0	0	0	0	0	0	0	B406D1	8255.3	7964	0	4
0	0	0	0	0	0	0	0	0	B406D2	8255.3	8874	0	4
0	0	0	0	0	0	0	0	0	B405D1	8492.3	7404	0	4
0	0	0	0	0	0	0	0	0	B405D2	8492.3	8314	0	4
0	0	0	0	0	0	0	0	0	B407D1	8255.3	6864	0	4
0	0	0	0	0	0	0	0	0	B407D2	8255.3	7764	0	4
0	0	0	0	0	0	0	0	0	B4P20	8373.8	6734	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C8	2	8255.3	6164	0	1	0	0	0	B4P05	8255.3	6459	0	4
0	0	8255.3	6734	0	1	0	0	0	B4P06	8492.3	6459	0	4
0	0	8492.3	6734	0	1	0	0	0	B4P20	8373.8	6734	0	4
0	0	8492.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C7	2	5354.7	11474	0	1	0	0	0	B4P04	7615.3	11344	0	4
0	0	7615.3	11474	0	3	0	0	0	C4P07	5445	11421.5	0	4
0	0	7615.3	11064	0	1	0	0	0	0	0	0	0	0
0	0	5354.7	11064	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E16	1	5535.3	11474	0	1	0	0	0	0	0	0	0	0
0	0	7615.3	11474	0	3	0	0	0	0	0	0	0	0
0	0	7615.3	11214	0	1	0	0	0	0	0	0	0	0
0	0	7615.3	11064	0	1	0	0	0	0	0	0	0	0
0	0	5354.7	11064	0	1	0	0	0	0	0	0	0	0
0	0	5354.7	11369	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C9	2	8255.3	11214	0	1	0	0	0	B4P03	8373.8	11214	0	4
0	0	8255.3	11744	0	1	0	0	0	B4P21	8255.3	11479	0	4
0	0	8492.3	11744	0	1	0	0	0	B4P22	8492.3	11479	0	4
0	0	8492.3	11214	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E18	1	8255.3	11214	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	11744	0	1	0	0	0	0	0	0	0	0
0	0	8492.3	11744	0	3	0	0	0	0	0	0	0	0
0	0	8492.3	11214	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C10	2	8255.3	11214	0	1	0	0	0	B4P21	8255.3	11479	0	4
0	0	7615.3	11214	0	3	0	0	0	B4P04	7615.3	11344	0	4
0	0	7615.3	11744	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	11744	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4E19	1	8255.3	11214	0	1	0	0	0	0	0	0	0	0
0	0	7615.3	11214	0	3	0	0	0	0	0	0	0	0
0	0	7615.3	11474	0	1	0	0	0	0	0	0	0	0
0	0	7615.3	11744	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	11744	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D420	1	600	62	0	1	0	0	0	D420D1	600	112	0	4
0	0	600	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	806	0	1	0	0	0	0	0	0	0	0
0	0	600	806	0	1	0	0	0	0	0	0	0	0
0	0	600	162	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D419	1	600	1450	0	1	0	0	0	D419D1	600	1500	0	4
0	0	600	806	0	1	0	0	0	0	0	0	0	0
0	0	0	806	0	1	0	0	0	0	0	0	0	0
0	0	0	1918.5	0	1	0	0	0	0	0	0	0	0
0	0	600	1918.5	0	1	0	0	0	0	0	0	0	0
0	0	600	1550	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D418	1	600	2287	0	1	0	0	0	D418D1	600	2337	0	4
0	0	600	1918.5	0	1	0	0	0	0	0	0	0	0
0	0	0	1918.5	0	1	0	0	0	0	0	0	0	0
0	0	0	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	600	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	600	2387	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D417	1	600	3142	0	1	0	0	0	D417D1	600	3192	0	4
0	0	600	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	0	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	0	3358.5	0	1	0	0	0	0	0	0	0	0
0	0	600	3358.5	0	1	0	0	0	0	0	0	0	0
0	0	600	3242	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D416	1	600	3475	0	1	0	0	0	D416D1	600	3525	0	4
0	0	600	3358.5	0	1	0	0	0	0	0	0	0	0
0	0	0	3358.5	0	1	0	0	0	0	0	0	0	0
0	0	0	4205	0	1	0	0	0	0	0	0	0	0
0	0	600	4205	0	1	0	0	0	0	0	0	0	0
0	0	600	3575	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D414	1	600	4835	0	1	0	0	0	D414D1	600	4885	0	4
0	0	600	4205	0	1	0	0	0	0	0	0	0	0
0	0	0	4205	0	1	0	0	0	0	0	0	0	0
0	0	0	5505	0	1	0	0	0	0	0	0	0	0
0	0	600	5505	0	1	0	0	0	0	0	0	0	0
0	0	600	4935	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D412	1	600	7379	0	1	0	0	0	D412D1	600	7429	0	4
0	0	600	6777	0	1	0	0	0	0	0	0	0	0
0	0	0	6777	0	1	0	0	0	0	0	0	0	0
0	0	0	7827.5	0	1	0	0	0	0	0	0	0	0
0	0	600	7827.5	0	1	0	0	0	0	0	0	0	0
0	0	600	7479	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D410	1	600	8176	0	1	0	0	0	D410D1	600	8226	0	4
0	0	600	7827.5	0	1	0	0	0	0	0	0	0	0
0	0	0	7827.5	0	1	0	0	0	0	0	0	0	0
0	0	0	8393.5	0	1	0	0	0	0	0	0	0	0
0	0	600	8393.5	0	1	0	0	0	0	0	0	0	0
0	0	600	8276	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D408	1	600	8511	0	1	0	0	0	D408D1	600	8561	0	4
0	0	600	8393.5	0	1	0	0	0	0	0	0	0	0
0	0	0	8393.5	0	1	0	0	0	0	0	0	0	0
0	0	0	9234.5	0	1	0	0	0	0	0	0	0	0
0	0	600	9234.5	0	1	0	0	0	0	0	0	0	0
0	0	600	8611	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D406	1	600	9858	0	1	0	0	0	D406D1	600	9908	0	4
0	0	600	9234.5	0	1	0	0	0	0	0	0	0	0
0	0	0	9234.5	0	1	0	0	0	0	0	0	0	0
0	0	0	10075.5	0	1	0	0	0	0	0	0	0	0
0	0	600	10075.5	0	1	0	0	0	0	0	0	0	0
0	0	600	9958	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D404	1	600	10193	0	1	0	0	0	D404D1	600	10243	0	4
0	0	600	10075.5	0	1	0	0	0	0	0	0	0	0
0	0	0	10075.5	0	1	0	0	0	0	0	0	0	0
0	0	0	10910.5	0	1	0	0	0	0	0	0	0	0
0	0	600	10910.5	0	1	0	0	0	0	0	0	0	0
0	0	600	10293	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D402	1	600	11538	0	1	0	0	0	D402D1	600	11578	0	4
0	0	600	10910.5	0	1	0	0	0	0	0	0	0	0
0	0	0	10910.5	0	1	0	0	0	0	0	0	0	0
0	0	0	11696	0	1	0	0	0	0	0	0	0	0
0	0	600	11696	0	1	0	0	0	0	0	0	0	0
0	0	600	11638	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D415	1	834	3165	0	1	0	0	0	D415D1	834	3115	0	4
0	0	834	3794.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	3794.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	834	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	834	3065	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D413	1	834	4525	0	1	0	0	0	D413D1	834	4475	0	4
0	0	834	4630.3	0	1	0	0	0	0	0	0	0	0
0	0	1434	4630.3	0	1	0	0	0	0	0	0	0	0
0	0	1434	3794.8	0	1	0	0	0	0	0	0	0	0
0	0	834	3794.8	0	1	0	0	0	0	0	0	0	0
0	0	834	4425	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D411	1	834	4838	0	1	0	0	0	D411D1	834	4788	0	4
0	0	834	5662.3	0	1	0	0	0	0	0	0	0	0
0	0	1434	5662.3	0	1	0	0	0	0	0	0	0	0
0	0	1434	4630.3	0	1	0	0	0	0	0	0	0	0
0	0	834	4630.3	0	1	0	0	0	0	0	0	0	0
0	0	834	4738	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D409	1	834	7153	0	1	0	0	0	D409D1	834	7103	0	4
0	0	834	7544.6	0	1	0	0	0	0	0	0	0	0
0	0	1434	7544.6	0	1	0	0	0	0	0	0	0	0
0	0	1434	6734	0	1	0	0	0	0	0	0	0	0
0	0	834	6734	0	1	0	0	0	0	0	0	0	0
0	0	834	7053	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D407	1	834	8032	0	1	0	0	0	D407D1	834	7982	0	4
0	0	834	8379.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	8379.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	7544.6	0	1	0	0	0	0	0	0	0	0
0	0	834	7544.6	0	1	0	0	0	0	0	0	0	0
0	0	834	7932	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D405	1	834	8829	0	1	0	0	0	D405D1	834	8779	0	4
0	0	834	8937.5	0	1	0	0	0	0	0	0	0	0
0	0	1434	8937.5	0	1	0	0	0	0	0	0	0	0
0	0	1434	8379.8	0	1	0	0	0	0	0	0	0	0
0	0	834	8379.8	0	1	0	0	0	0	0	0	0	0
0	0	834	8729	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D403	1	834	9144	0	1	0	0	0	D403D1	834	9094	0	4
0	0	834	9784.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	9784.8	0	1	0	0	0	0	0	0	0	0
0	0	1434	8937.5	0	1	0	0	0	0	0	0	0	0
0	0	834	8937.5	0	1	0	0	0	0	0	0	0	0
0	0	834	9044	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D401	1	834	10513	0	1	0	0	0	D401D1	834	10463	0	4
0	0	834	10925	0	1	0	0	0	0	0	0	0	0
0	0	1434	10925	0	1	0	0	0	0	0	0	0	0
0	0	1434	9784.8	0	1	0	0	0	0	0	0	0	0
0	0	834	9784.8	0	1	0	0	0	0	0	0	0	0
0	0	834	10413	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C12	2	1925.3	6164	0	1	0	0	0	C4P14	1925.3	6564	0	4
0	0	1925.3	6734	0	1	0	0	0	C4P16	4585.3	6449	0	4
0	0	4585.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	4585.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E11	1	1925.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	1925.3	6484	0	3	0	0	0	0	0	0	0	0
0	0	1925.3	6644	0	1	0	0	0	0	0	0	0	0
0	0	1925.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	4585.3	6734	0	3	0	0	0	0	0	0	0	0
0	0	4585.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C13	2	4585.3	6164	0	1	0	0	0	C4P15	4705.3	6734	0	4
0	0	4585.3	6734	0	1	0	0	0	C4P05	4705.3	6164	0	4
0	0	4825.3	6734	0	1	0	0	0	C4P16	4585.3	6449	0	4
0	0	4825.3	6164	0	1	0	0	0	C4P17	4825.3	6449	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C14	2	4825.3	6734	0	1	0	0	0	C4P17	4825.3	6449	0	4
0	0	8255.3	6734	0	3	0	0	0	B4P13	5900.3	6734	0	4
0	0	8255.3	6164	0	1	0	0	0	B4P12	7155.3	6734	0	4
0	0	4825.3	6164	0	3	0	0	0	B4P05	8255.3	6459	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E12	1	4825.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	5820.3	6734	0	3	0	0	0	0	0	0	0	0
0	0	5980.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	7075.3	6734	0	3	0	0	0	0	0	0	0	0
0	0	7235.3	6734	0	1	0	0	0	0	0	0	0	0
0	0	8255.3	6734	0	3	0	0	0	0	0	0	0	0
0	0	8255.3	6164	0	1	0	0	0	0	0	0	0	0
0	0	4825.3	6164	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E1	1	834	2764.5	0	1	0	0	0	0	0	0	0	0
0	0	834	1376	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	1376	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	806	0	1	0	0	0	0	0	0	0	0
0	0	834	806	0	1	0	0	0	0	0	0	0	0
0	0	834	273	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	273	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	0	0	1	0	0	0	0	0	0	0	0
0	0	600	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E2	1	0	5505	0	1	0	0	0	0	0	0	0	0
0	0	0	6777	0	1	0	0	0	0	0	0	0	0
0	0	600	6777	0	1	0	0	0	0	0	0	0	0
0	0	600	5505	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E3	1	834	6734	0	1	0	0	0	0	0	0	0	0
0	0	1925.3	6734	0	3	0	0	0	0	0	0	0	0
0	0	1925.3	6163.3	0	3	0	0	0	0	0	0	0	0
0	0	1467.3	6163.3	0	1	0	0	0	0	0	0	0	0
0	0	1467.3	5662.3	0	1	0	0	0	0	0	0	0	0
0	0	834	5662.3	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E4	1	834	10925	0	1	0	0	0	0	0	0	0	0
0	0	834	11175	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11175	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	10925	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4E5	1	600	11696	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11696	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11634	0	3	0	0	0	0	0	0	0	0
0	0	1881.3	11369	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11175	0	1	0	0	0	0	0	0	0	0
0	0	834	11175	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C11	2	1881.3	11369	0	1	0	0	0	C4P13	1881.3	11501.5	0	4
0	0	1881.3	11634	0	1	0	0	0	C4P08	3930.3	11501.5	0	4
0	0	3930.3	11634	0	1	0	0	0	C4P09	2980.3	11369	0	4
0	0	3930.3	11369	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4E12	1	1881.3	11369	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11421.5	0	3	0	0	0	0	0	0	0	0
0	0	1881.3	11581.5	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11634	0	1	0	0	0	0	0	0	0	0
0	0	3930.3	11634	0	1	0	0	0	0	0	0	0	0
0	0	3930.3	11581.5	0	3	0	0	0	0	0	0	0	0
0	0	3930.3	11421.5	0	1	0	0	0	0	0	0	0	0
0	0	3930.3	11369	0	1	0	0	0	0	0	0	0	0
0	0	3360.3	11369	0	3	0	0	0	0	0	0	0	0
0	0	2600.3	11369	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C1	2	834	0	0	1	0	0	0	D4P01	834	118.5	0	4
0	0	834	273	0	1	0	0	0	0	0	0	0	0
0	0	1184	273	0	1	0	0	0	0	0	0	0	0
0	0	1184	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C2	2	600	237	0	1	0	0	0	D4P10	717.3	237	0	4
0	0	600	797	0	1	0	0	0	D4P11	717.3	797	0	4
0	0	834	797	0	1	0	0	0	0	0	0	0	0
0	0	834	237	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C9	2	600	1376	0	1	0	0	0	D419D1	600	1500	0	4
0	0	600	5662.3	0	1	0	0	0	D418D1	600	2337	0	4
0	0	834	5662.3	0	1	0	0	0	D417D1	600	3192	0	4
0	0	834	1376	0	1	0	0	0	D416D1	600	3525	0	4
0	0	0	0	0	0	0	0	0	D414D1	600	4885	0	4
0	0	0	0	0	0	0	0	0	D415D1	834	3115	0	4
0	0	0	0	0	0	0	0	0	D413D1	834	4475	0	4
0	0	0	0	0	0	0	0	0	D411D1	834	4788	0	4
0	0	0	0	0	0	0	0	0	D4P12	717.3	1376	0	4
0	0	0	0	0	0	0	0	0	D4P13	717.3	5662.3	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C10	2	600	6734	0	1	0	0	0	D412D1	600	7429	0	4
0	0	600	11175	0	1	0	0	0	D410D1	600	8226	0	4
0	0	834	11175	0	1	0	0	0	D408D1	600	8561	0	4
0	0	834	6734	0	1	0	0	0	D406D1	600	9908	0	4
0	0	0	0	0	0	0	0	0	D404D1	600	10243	0	4
0	0	0	0	0	0	0	0	0	D409D1	834	7103	0	4
0	0	0	0	0	0	0	0	0	D407D1	834	7982	0	4
0	0	0	0	0	0	0	0	0	D405D1	834	8779	0	4
0	0	0	0	0	0	0	0	0	D403D1	834	9094	0	4
0	0	0	0	0	0	0	0	0	D401D1	834	10463	0	4
0	0	0	0	0	0	0	0	0	D4P03	717.3	6734	0	4
0	0	0	0	0	0	0	0	0	D4P14	717.3	11175	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C11	2	600	11175	0	1	0	0	0	D4P14	717.3	11175	0	4
0	0	600	11696	0	1	0	0	0	D4P04	834	11435.5	0	4
0	0	834	11696	0	1	0	0	0	D402D1	600	11578	0	4
0	0	834	11175	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C3	2	834	806	0	1	0	0	0	D4P02	834	1058	0	4
0	0	834	1376	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	1376	0	1	0	0	0	0	0	0	0	0
0	0	1184.3	806	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C4	2	600	5662.3	0	1	0	0	0	D4P03	717.3	6734	0	4
0	0	600	6734	0	1	0	0	0	D4P05	1467.3	6448.5	0	4
0	0	1467.3	6734	0	1	0	0	0	D4P13	717.3	5662.3	0	4
0	0	1467.3	5662.3	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C5	2	1467.3	6163.3	0	1	0	0	0	D4P05	1467.3	6448.5	0	4
0	0	1467.3	6734	0	1	0	0	0	D4P06	1743.3	6163.3	0	4
0	0	1925.3	6734	0	1	0	0	0	C4P14	1925.3	6564	0	4
0	0	1925.3	6163.3	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C6	2	834	11175	0	1	0	0	0	D4P04	834	11435.5	0	4
0	0	834	11696	0	1	0	0	0	C4P13	1881.3	11501.5	0	4
0	0	1881.3	11696	0	1	0	0	0	0	0	0	0	0
0	0	1881.3	11175	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
